,id,name,type,requester,owners,description,is_completed,created_at,started_at,updated_at,moved_at,completed_at,estimate,is_blocked,is_a_blocker,labels,tasks,state,epic_id,epic,project_id,project,utc_offset,SAFe Team Label
1477,13538,Switch to using accounting df from BriteData-ETL #709,feature,ivan@britecore.com,mark.stefanovic@britecore.com,https://github.com/IntuitiveWebSolutions/britedata-py-reports/pull/709,,2019/03/19 13:56:29,,2019/04/25 14:41:16,2019/04/12 15:41:48,,3,FALSE,FALSE,Data Sprint 3,,Backlog,,,348,BriteData,-5:00:00,Data
1478,13006,Non prep Account History remove incremental logic,feature,ivan@britecore.com,"mark.stefanovic@britecore.com
carlos@britecore.com","Mark has had a lot of issues in the past with date updated and date deleted not being correct

We need to make it delete and recreate every day instead of using logic",,2019/03/07 16:44:30,,2019/04/12 15:43:19,2019/04/12 15:43:19,,,FALSE,FALSE,,,Backlog,,,348,BriteData,-5:00:00,Data
1479,14660,Morning support for clients using BriteData ETL,feature,ivan@britecore.com,,"Currently support owns the morning support for all BriteCore cron/overnight processes. One of those is building the DFs used for reports. With BriteData ETL coming up there are some questions out there:
- How is this going to work?
- Which tools will be used for monitoring and alerting of issues with ETL (sentry, stats table)?
- Who is going to be responsible to try to fix those or queue up for someone to solve

# Acceptance criteria

We have some document with some thoughts or a formal process for the morning support and tools to be used (for that to what relates fo building dataframes)",,2019/04/15 11:58:53,,2019/04/17 13:15:12,2019/04/16 22:47:40,,,FALSE,FALSE,"BriteData: Critical path
Data Sprint 5",,Backlog,,,348,BriteData,-5:00:00,Data
1480,14888,Unlink social identity providers,feature,delisson@britecore.com,,"ch212 adds the ability for users to link a social provider account and use that to sign in to their BriteCore profile. We should also have a way to undo that and clear all Social Federation links to an account.

# Acceptance Criteria
* In the My Account screen, if the user has linked a social profile to their BriteCore account, there will be an ""Unlink"" button somewhere.
* Upon clicking that, all social login information will be removed from the user's account.
* This should also be a valid action in the User List (for administrators).",,2019/04/17 8:47:47,,2019/04/17 8:47:47,2019/04/17 8:47:47,,,FALSE,FALSE,BriteAuth - v2,"[ ] Make sure the functionality is defined in only one place
[ ] Check with the documentation team to make sure this is included
[ ] Merge
[ ] Add the ""Unlink social logins"" action to the User List screen
[ ] Add the ""unlink"" button to the My Account screen
[ ] Add this scenario to the UAT scenario list
[ ] PR peer review",Backlog,9419,BriteAuth User Management v2,178,BriteAuth,-5:00:00,Auth
1481,12292,Change display format for rates to 0.00% when building BriteData reports,bug,svetlana.bronshteyn@britecore.com,mark.stefanovic@britecore.com,"Commission rate should be represented as a %. When running reports in BriteData - commission rate is not represented using %s. see sample screenshots.

# Business Value

# Acceptance Criteria

As a report user, when I pull up any report with commission rate, it should be displayed as a %... all headers should be correctly displaying %s as well",,2019/02/21 19:20:18,,2019/04/18 13:04:49,2019/04/18 13:04:49,,,FALSE,FALSE,,[X] figure out which reports are impacted and where to fix?(svetlana.bronshteyn@britecore.com),Backlog,,,348,BriteData,-5:00:00,Data
1482,12144,Implementation of automated testing (follow up to story ID 12032),feature,svetlana.bronshteyn@britecore.com,ivan@britecore.com,"This was originally a task in story #12032.

edit script to run automatically",,2019/02/20 14:36:57,,2019/04/23 13:27:32,2019/04/23 13:27:32,,,FALSE,FALSE,,,Backlog,11487,BriteData ETL - DFs Building backend deployment on AWS,348,BriteData,-5:00:00,Data
1483,4260,Allow querying Backup Tables and DFs with AWS Athena,feature,ivan@britecore.com,,"For certain scenarios we are better off querying AWS athena instead of the DWH db, the ones we have identified so far are:
- Querying large tables like notes, item level premium records, premium records, files
- Parallelizing and partitioning data related processes (like process Accounting in separate lambdas by policy term)
- Executing queries using a user input (like SQL queries pasted from a UI by a user)

We need to make the following available in Athena:
- Backup tables
- Non Prepared DataFrames
- Prepared DataFrames

For that we need to be able to:
- Add metadata for columns in athena (data types basically)
- Store DFs and backup tables in a new dedicated bucket for Athena usage (we have seen we need to do a couple of tweaks for that to be queryable by presto/athena)
- Create databases in AWS Athena
- Create tables for all the backup tables and DFs in AWS Athena using Glue or manually
- Delete and cleanup databases and tables",,2018/07/03 17:25:37,,2019/04/24 8:07:09,2019/04/24 8:07:09,,,FALSE,FALSE,,[ ] https://github.com/IntuitiveWebSolutions/BriteData-ETL/pull/55,Backlog,,,348,BriteData,-5:00:00,Data
1484,15310,BeachRe dashboards,feature,svetlana.bronshteyn@britecore.com,svetlana.bronshteyn@britecore.com,https://github.com/IntuitiveWebSolutions/BriteCore/pull/9035,,2019/04/24 16:43:02,,2019/04/24 16:43:02,2019/04/24 16:43:02,,,FALSE,FALSE,,[ ] explore what this is?(svetlana.bronshteyn@britecore.com),Backlog,,,348,BriteData,-5:00:00,Data
1488,12374,Map Named Insured to First Driver (blocked by AutoData Prefill),feature,amy@britecore.com,,"**Business Goals**
Currently have to manually enter both the Named Insured and Drivers.  When Auto Data Prefill connects in, it will use this Named Insured to look up other drivers, vehicles and prior carrier information.  Augusta has requested that this Named Insured be the first Driver and has the Named Insured checkbox checked.  Also, the address and the email is still connected to this Named Insured.

This may already be covered by Auto Data Prefill as it hooks in, but in case it doesn't, this story is documenting that this is how Augusta prefers it to be.

**Further Background**
In BriteQuote, we collect 1 named insured at the Policy level.  Mailing address is collected here as well.  Email is still required for that Named Insured.  Augusta can have up to 2.  We are adding a checkbox on the driver level to signal which drivers are the named insureds.  Rules will make sure that only 2 boxes are checked at a time.  

LexisNexis Auto Data Prefill will return a list of drivers using the Named Insured information.  The Named Insured (gathered at the Policy level and used for Auto Data Prefill) will automatically have their checkbox checked as the first Named Insured.  The Agent will be able to check up to one more.  

The 1-2 Named Insureds would need to map to BriteCore Gen 2 under Named Insured.  The address for the 1-2 Named Insureds would be the Mailing address entered in at the Policy level initially.  The address will be used for all drivers not Named Insured.

Augusta requested a new section under Contacts to BriteCore Gen 2 for the remainder of the Drivers.  That section would be `Additional Drivers`.  This is not the same as Additional Interests that is currently in Gen 2.  As for Additional Interests, Augusta's concern about adding Drivers under this is Augusta does have Additional Interests, but they are at the vehicle level and there are three of them - Loss Payee, Lessor and Trust.  Each of those need to trigger a document (CH 8857).  So the terminology is a bit confusing.

Mapping this way, the underwriter can see all the drivers, both Named Insured and non-Named Insured, in one spot.  We also need to be able to pull those drivers onto the dec later, so they need to be saved.

Created as a feature because Auto Data Prefill is not connected yet and not sure if this would be a bug if it is.

**User Story**
As a carrier, I want to map the Named Insured (name, address and email) used to call Auto Data Prefill as the first Driver and automatically check the Named Insured checkbox.",,2019/02/25 17:44:25,,2019/05/07 17:10:20,2019/04/26 7:54:13,,,FALSE,FALSE,"Augusta UAT Priority: Medium
Augusta_UAT
Client_Augusta
Quotes",,Backlog,107,LexisNexis - Auto Data Pre-Fill,5724,BriteQuote,-5:00:00,Quotes
1489,12011,Expiration Date does not automatically adjust with Effective Date change.,feature,amy@britecore.com,grant@britecore.com,"**Issue**
In BriteQuote, if you change the Effective Date, it doesn't change the Expiration Date.  There could be the possibility that an Agent wouldn't change the expiration date after an Effective Date change.  This was noticed during testing.  It has not been mentioned by Augusta as an issue yet.

In BriteQuote:
![Clipboard 2019-18-02 at 10.37.12 AM.png](https://api.clubhouse.io/api/attachments/files/clubhouse-assets/5a3c64e9-a53f-4d05-bf0f-a5c21841937e/5c6adf39-e014-41a7-a9da-fd37e123e966/Clipboard%202019-18-02%20at%2010.37.12%20AM.png)


Currently in BriteCore Gen 2:
![Clipboard 2019-18-02 at 10.37.30 AM.png](https://api.clubhouse.io/api/attachments/files/clubhouse-assets/5a3c64e9-a53f-4d05-bf0f-a5c21841937e/5c6adf4a-2295-426d-b499-a10e6f0a108a/Clipboard%202019-18-02%20at%2010.37.30%20AM.png)


For Augusta Auto - Policy Period is Annual only (as shown from the rating manual):
![Clipboard 2019-18-02 at 10.42.31 AM.png](https://api.clubhouse.io/api/attachments/files/clubhouse-assets/5a3c64e9-a53f-4d05-bf0f-a5c21841937e/5c6ae077-5df3-495c-84b2-50d0779b5055/Clipboard%202019-18-02%20at%2010.42.31%20AM.png)
-------------------------------------------------------------------------------------",,2019/02/18 11:46:50,,2019/05/07 17:30:39,2019/04/26 7:57:41,,,FALSE,FALSE,"Augusta UAT Priority: Medium
Augusta_UAT
Client_Augusta
Quotes",,Backlog,,,5724,BriteQuote,-5:00:00,Quotes
1490,212,Link Other Identity Providers (after sign-up),feature,myles@britecore.com,hamza@britecore.com,"As a user, I want to be able to link other identity providers (e.g., Facebook, Google, Amazon) to my AWS Cognito user so that I can sign in as the same user with any of my accounts.

# Expected Behavior
Clicking ""Link my Facebook account"" on a user's profile would retrieve their id token (probably requiring them to sign in to Facebook and approve the app) which would then be used to link the signed in user with the identity from the other provider (Facebook in this example).

> **Note**
> 
> AWS Cognito provides an endpoint to link accounts, but the federated user **must not** yet exist in the Cognito User Pool for the link to be successful. This shouldn't be an issue as long as user's are invited to sign, but becomes more of one if users are permitted to sign themselves up.

# Acceptance Criteria
* A user will be able to go to the My Account screen and click a button to link their account to a social Identity Provider.
* This button will open up a new window where the user will give consent to the BriteCore instance for reading their social profile.
* Upon confirmation, the window will be closed and the user will receive a confirmation message stating that the account is now linked.",,2018/01/10 23:23:28,,2019/04/26 12:54:19,2019/04/26 12:06:37,,2,TRUE,FALSE,BriteAuth - v2,"[X] Make sure it is still working with the new one app client infrastructure configuration
[ ] Merge
[X] Make sure it does not break anything if no social IdPs are enabled
[ ] PR peer review
[X] Rebase the PR and fix failing tests",Backlog,9419,BriteAuth User Management v2,178,BriteAuth,-5:00:00,Auth
1491,210,Federated Access via Google,feature,myles@britecore.com,hamza@britecore.com,"As a user, I'd like to be able to access BriteCore using my Google account.

> **Note**
> 
> This is mostly configuration in the user pool and already mostly working, but I've added it here because the functionality at least needs to be reviewed and probably cleaned up.

## Acceptance Criteria
* If Google social login is enabled for a site, users will be able to click a ""Sign In with Google"" button and be authenticated through Google after linking their profile in the My Account page.",,2018/01/10 23:12:08,,2019/04/26 12:54:30,2019/04/26 12:06:55,,1,TRUE,FALSE,BriteAuth - v2,"[ ] Enable the configuration in engineering-dev
[ ] Make sure we want this configuration in engineering-dev",Backlog,9425,BriteAuth - User Authentication - v2,178,BriteAuth,-5:00:00,Auth
1492,15448,"Velocity > Prepared DF items errors: expected X fields, saw Y",feature,ivan@britecore.com,,"Currently affects 12 item rows:
![Clipboard 2019-26-04 at 1.47.39 PM.png](https://api.clubhouse.io/api/attachments/files/clubhouse-assets/5a3c64e9-a53f-4d05-bf0f-a5c21841937e/5cc3443b-1788-4747-a398-18b7f66aeb25/Clipboard%202019-26-04%20at%201.47.39%20PM.png)

Need to look into which those are and fix. Last time I checked those were system tags with some user inputs (like double quotes `""`) were not being handled properly.",,2019/04/26 12:49:20,,2019/05/10 17:00:20,2019/04/26 12:49:20,,,FALSE,FALSE,,,Backlog,,,348,BriteData,-5:00:00,Data
1493,14828,Velocity > Report detailing how many AIR calls have been made with date time,feature,ivan@britecore.com,,"https://britecore.atlassian.net/browse/VSMB-33
https://britecore.atlassian.net/browse/VSMB-642",,2019/04/16 21:29:07,,2019/05/10 16:58:58,2019/04/16 21:29:07,,,FALSE,FALSE,,,Backlog,,,15074,BriteReports,-5:00:00,Reports
1494,15158,Velocity > Portfolio quotes add column for quote declined,feature,ivan@britecore.com,,"- Similar to hit ratio (mirror)
- Show the last status (never have a declined quote and then policy number)",,2019/04/22 14:15:00,,2019/05/10 16:56:01,2019/04/22 14:15:00,,,FALSE,FALSE,,,Backlog,,,15074,BriteReports,-5:00:00,Reports
1495,14829,Velocity > Renewal Rate Tracking,feature,ivan@britecore.com,,https://britecore.atlassian.net/browse/VSMB-688,,2019/04/16 21:30:09,,2019/05/10 16:59:05,2019/04/16 21:30:09,,,FALSE,FALSE,,,Backlog,,,15074,BriteReports,-5:00:00,Reports
1496,15168,Velocity > SLP Report missing renewals inspection fee,feature,ivan@britecore.com,,Missing to add the Renewal Inpsection Fee to SLP,,2019/04/22 14:38:30,,2019/05/10 16:59:10,2019/04/23 22:23:18,,,FALSE,FALSE,,,Backlog,,,15074,BriteReports,-5:00:00,Reports
1497,15163,Velocity > Hit Ratio - Underwriter (column AT),feature,ivan@britecore.com,ivan@britecore.com,"Hey guys! Hope you had a happy Easter!

 

I’m double checking the Underwriter column (AT) and noticed that for the first term we have it correct, but for the second term we do not. For renewals, we cannot go off “Quote Approved”. I’m using policy 700447 as an example. Suzan did approve the quote, but Ben was the first to approve the renewal. See below snap shot.",,2019/04/22 14:25:16,,2019/05/10 16:55:12,2019/05/10 10:36:32,,,FALSE,FALSE,,,Backlog,,,15074,BriteReports,-5:00:00,Reports
1498,14747,BriteDocs vendor create `files` table record with response received from BriteDocs instance.,feature,winslow@britecore.com,winslow@britecore.com,"The BriteDocs vendor should create a new `files` table record with the response received from BriteDocs. This involves pulling the deliverable data from S3. 

Most of this functionality can be found here 
https://github.com/IntuitiveWebSolutions/BriteCore/pull/10979/files#diff-bd988a05f406b6c223845e066f071857R152

AC:
When a response is received from a BriteDocs instance, a new `files` table row is created. 

After this new `files` table row is created, the deliverable should appear in the `Attachments` tab of the Policy/Claim used to create the deliverable.",,2019/04/16 9:36:43,,2019/05/15 11:15:20,2019/05/01 10:34:03,,3,TRUE,FALSE,BriteDocs_Stretch_Goal,"[ ] PR is rebased against master
[ ] Peer review
[X] Documentation on PR
[ ] Merged
[X] Unit tests
[ ] Manual testing
[ ] Include Demo materials with PR
[ ] PR is passing all checks in github",Backlog,14683,BriteCore Gen2/BriteDocs integration,6,BriteDocs,-5:00:00,Docs
1499,13099,Behavioral 35/36 - not working correctly,bug,amy@britecore.com,demian@britecore.com,"**Issue:**
Behavioral Rule 35/36 - Cannot have Collision without Comp.  This was tested in Quote Preview, however, it does not seem to be working correctly in BriteQuote.

This was part of 12341, however, it was discovered that this needs design input first.

**Expected Results**
When selecting Collision without having Comprehensive (Comp) already checked, Comp should be selected also.  If both are checked and Comp is unselected, Collision should be unselected as well.  Bug 12341 should be fixing the first part.  Unselecting Comp first while still having Collision is the part that is not fixed yet.

**Actual Results**
In BriteQuote, if check Collision without having Comp selected first, it does not also select Comp.  However, it does show the Comp fields (symbol and deductible) along with the Collision fields.  If remove Collision and leave Comp, it removes the Collision fields from Agent view.

Video:  http://recordit.co/bFZn7Aanic

Not in the video - but when I fill in the Original Cost of Vehicle and only have Collision checked, but Comp and Collision show a premium value:
![Clipboard 2019-25-02 at 9.39.24 AM.png](https://api.clubhouse.io/api/attachments/files/clubhouse-assets/5a3c64e9-a53f-4d05-bf0f-a5c21841937e/5c740c2d-0715-4bb7-aba0-9f674f2b0576/Clipboard%202019-25-02%20at%209.39.24%20AM.png)


This works differently in Quote Preview where it adds the Comp if Collision is chosen first.  It also didn't let me uncheck Comp on the Quote Preview.

Video:  http://recordit.co/HTELqNMCFA

**Steps**
1.  Create Auto policy effective 3/1/19 or later.
2.  Accept 'No' to all the knockout questions.
3.  Fill in the named insured:
   - First Name - Bruce
   - Middle Initial - W
   - Last Name - Warden
  - Suffix
  - SSN - 227904092
  - DOB - 10/2/1959
  - Email Address
  - DL Number - 227904092
  - License State - VA
  - Address - 1072 ARCHER RD
  - City - MAX MEADOWS
  - State - VA
  - Zip Code - 24360
4.  Add Driver - use information above.
5.  Add Vehicle:
  - Driver - Bruce Warden
  - Vehicle - VIN - 1HGCR2F75GA095888
  - 2016 Honda Civic
6.  Check `Collision` coverage 
7.  Verify `Comprehensive` coverage is added.
8.  Try to remove `Comprehensive` coverage without removing `Collision` first.",,2019/03/11 10:40:54,,2019/05/13 9:34:36,2019/05/02 9:54:00,,2,TRUE,FALSE,"Augusta UAT Priority: Medium
Augusta_UAT
Rules
Augusta_Sprint_29 (3/20/2019 - 4/2/2019
Client_Augusta
BriteRules Sprint 25 (5/29/19 - 6/11/19)",,Backlog,8853,Augusta Quote Flow,56,BriteRules,-5:00:00,Rules
1500,16825,Policy Editor - Local JSONSchema Validation,feature,cristiano@britecore.com,luciano.milen@britecore.com,"## Overview

The policy editor should be able to save network trips and to provide a smoother editing experience by validating the entered content against a common shared JSONSchema that defines what a valid serialized policy looks like for a given API version.

Initially, since we do not have an official way to share schemas from the backend towards the frontend, we can replicate it across codebases. I know that, to some extent, the schema is already replicated in three different places: backend codebase, swagger file, frontend codebase (Policy model definition). We will eventually work to normalize these into a single source of truth, but for now, let's focus on having that validation working.

## Success Conditions

* Validate policy content in the editor textarea using JSONSchema
* Perform the validation triggered by the button for now. It will be easier to implement real-time validation once we have the decoupled editor from BriteDocs.
* Present errors the best way you see fit for now. We have another story for UI Definitions on error handling.",,2019/05/15 12:12:39,,2019/05/15 14:13:00,2019/05/15 12:12:39,,,FALSE,FALSE,,,Backlog,12702,BriteAccess UI:  Polished Policy Editor,10891,BriteAccess,-5:00:00,Access
1501,16059,Frontend - Prevent deleting folders with items in it,feature,winslow@britecore.com,,"Currently if a user tries to delete a folder in the UI that contains subfolders/items, the system will delete that folder as well as all of its contents. 

This should not be the intended functionality as a user could accidentally click `Delete` and remove deliverables being used in production. 

Instead if a user tries to delete a folder with items in it, they should be present a warning message telling them they cannot remove a folder that has items inside of it and to delete it they will need to delete/move all of its contents first. If the folder is empty then it can be deleted. 

AC:
When a user clicks `Delete` on an empty folder - folder deletes.
When a user clicks `Delete` on a folder that has items in it - warning message is presented saying that a folder with items in it cannot be deleted.",,2019/05/06 10:11:59,,2019/05/07 14:39:08,2019/05/06 10:11:59,,,FALSE,FALSE,,"[ ] Manual testing
[ ] PR is peer reviewed
[ ] Unit test for ensuring a folder without any items can be deleted
[ ] PR is approved/merged
[ ] Unit test for ensuring a folder with items can't be deleted",Backlog,16066,BriteDocs Safeguards,6,BriteDocs,-5:00:00,Docs
1502,16102,Frontend - Safeguard for deleting document that is being used in production,feature,winslow@britecore.com,,"If a user tries to delete a document that has a version whose effective date is in the past, they should be prompted with a warning first to prevent accidentally deleting something that is being used in production

AC:
When a user attempts to delete a document that has a version whose effective date is in the past, they are prompted with a warning. From that warning, they are able to either cancel, or confirm deletion.",,2019/05/06 15:27:27,,2019/05/07 14:49:45,2019/05/06 15:27:27,,,FALSE,FALSE,,,Backlog,16066,BriteDocs Safeguards,6,BriteDocs,-5:00:00,Docs
1503,16131,BriteDocs - Wrapper for new Editor component,chore,winslow@britecore.com,,"Once the new Editor component is defined, a new component will need to wrap around the Editor to handle BriteDocs' custom functionality. 

Tentative Reqs:
Pass template version contents to Editor prop.
Pass `editEnabled` to Editor prop based on effectiveDate.
Pass `html` to `mode` prop. 
On `contentsChanged` event, make `POST` call to update the template contents.

AC:
New `EditorWrapper` (tentative name) component that utilizes the new Editor component to achieve the same functionality that exists in BriteDocs today.",,2019/05/07 8:03:13,,2019/05/14 11:00:29,2019/05/07 8:03:13,,,TRUE,FALSE,,"[ ] PR is merged
[ ] PR is peer reviewed
[ ] Tests",Backlog,16069,BriteCore Gen3 Editor Component,6,BriteDocs,-5:00:00,Docs
1504,11492,Halifax & Loudoun final UAT before go-live,feature,elizabeth.claunch@britecore.com,"mark.stefanovic@britecore.com
carlos@britecore.com","Test ETL backend and integration with gen 3	
Test Non Prep DF	
Time to complete
	> Number of rows
	> Test in smore running in leader
	> Test in smore running in cluster
	> Test locally with virtualenvs and devbrite
Test Prep DFs without facts	
Time to complete
	> Number of rows
	> Test in smore running in leader
	> Test in smore running in cluster
	> Test locally with virtualenvs and devbrite
Test Prep DFs with facts	
Check that sum of all facts matches current ETL
	> Test in smore running in leader
	> Test in smore running in cluster
	> Test locally with virtualenvs and devbrite
Test Run BriteData reports	
Test in smore running in cluster
	> Test accounting
	> Test item changes, item state
	> Test policy changes, policy state
Test incremental for non prep	
Test run prep DFs multiple times	
Test copying multiple database backups from different dates	
API response times",,2019/02/05 14:44:13,,2019/05/07 11:01:02,2019/05/07 11:01:02,,,FALSE,FALSE,Data Sprint 4,"[ ] Frontend UAT
[ ] Backend UAT",Backlog,11491,UAT,348,BriteData,-5:00:00,Data
1505,16173,Backend - Safeguard for deleting template that is included in another template used in production,feature,winslow@britecore.com,,"Before attempting to delete a template, the backend should check to see if the template being deleted is being used as a sub-template in another template that is being used in production. 

AC:
If attempting to delete a template the is included in another template that is being used in production, return an error response with a message detailing why the template could not be deleted.",,2019/05/07 14:45:56,,2019/05/07 14:48:41,2019/05/07 14:45:56,,,FALSE,TRUE,,"[ ] Unit tests
[ ] PR is peer reviewed
[ ] PR is approved/merged
[ ] Manual testing",Backlog,16066,BriteDocs Safeguards,6,BriteDocs,-5:00:00,Docs
1506,16180,Frontend - Display error message if receive error response from DELETE template,feature,winslow@britecore.com,,"If the api call to delete a template comes back with an error response, display the error to the user so they understand why the template cannot be deleted. 

AC:
If a user attempts to delete a template and the API call returns an error response with a message, display that message to the user.",,2019/05/07 14:48:41,,2019/05/07 14:48:41,2019/05/07 14:48:41,,,TRUE,FALSE,,"[ ] PR is peer reviewed
[ ] PR is approved/merged
[ ] Manual testing
[ ] Unit tests",Backlog,16066,BriteDocs Safeguards,6,BriteDocs,-5:00:00,Docs
1507,15509,Notes Listing Global - Review after new UX,feature,cristiano@britecore.com,vinicius.rebel@britecore.com,"## Overview

New UI definitions are in the works for the global notes view in stories ch14656 and ch14661. Once [@brunof](clubhouse://members/5c868b74-1f13-4398-a0f5-1de281f6ef2a) is done the existing implementation needs to be revisited.

## Success Conditions

- Analyze design delta
- List concrete actions needed then measure this story properly",,2019/04/29 6:57:27,,2019/05/15 7:26:57,2019/05/08 12:44:55,,2,FALSE,FALSE,,"[ ] Adjust data table columns
[ ] Add type property to the Notes model
[ ] Adjust page layout
[ ] Add filters",Backlog,14188,BriteNotes: UI - Mocked Global Listing,6602,BriteNotes,-5:00:00,Notes
1508,16394,Sidebar Notes Scope List,feature,cristiano@britecore.com,vinicius.rebel@britecore.com,"## Overview

To deal with timing constraints, we started the development of the Scoped List functionality using the outdated mockups. We do have a new design now, so we should revisit the current implementation.

## Success Condition

* Implement the Scoped Notes List menu item in the sidebar.",,2019/05/10 8:17:00,,2019/05/13 14:10:57,2019/05/10 8:19:28,,5,FALSE,FALSE,,"[ ] Adjust filter UI
[ ] Create routing between the list the note details
[ ] Adjust the notes list UI
[ ] Update tests
[ ] Remove Notes tabs on claims",Backlog,15141,BriteNotes: UI - Basic Search and Scoping,6602,BriteNotes,-5:00:00,Notes
1509,16251,BriteCore gen2 embedded dashboards bug with switching among them,bug,ivan@britecore.com,,"# User Story

We introduced a new feature for embedding externally hosted dashboards using IFRAMES. It was originally requested by BeachRe but back then it was discussed it could be useful for other clients as well.
We released this (merged into master gen2) and there is a bug currently where the drop down switch from the UI does not work. When selecting other dashboard, te UI will bring you to the first one regardless.

Example:
https://augusta.britecorepro.com/britecore/reports/embedded_dashboard


# Acceptance Criteria

A use can switch among dashboards from the UI (Reports > Dashboards)",,2019/05/08 16:12:22,,2019/05/08 16:30:31,2019/05/08 16:12:22,,,FALSE,FALSE,,,Backlog,,,348,BriteData,-5:00:00,Data
1510,16673,Meet with platform team,chore,winslow@britecore.com,winslow@britecore.com,We need to have a discussion with the platform team about what steps need to be taken to have a BriteDocs instance deployed into a client's AWS account.,,2019/05/14 10:35:25,,2019/05/15 11:04:13,2019/05/14 11:11:11,,,FALSE,FALSE,,,Backlog,16672,BriteDocs Client Infrastructure,6,BriteDocs,-5:00:00,Docs
1511,16681,Generic Editor Component,feature,winslow@britecore.com,,"Refactor the current `Editor` component into a reusable component with the name `CodeEditor`. The editor should have the following functionality.

Props:
`mode`:
  - type: String
  - default: `text` 

`editEnabled`:
  - type: Booleans
  - default: `True`

`debounce`:
  - type: Boolean
  - default: `False`

`debounceTime`:
  - type: Int
  - default: `600`

Events:
`contentsChanged`:
  - Emitted whenever the Ace editor emits an event indicating changes to the contents of the editor. 

Methods:
`setContents`:
  - Accepts a String parameter then sets the contents of the editor with that parameter

When the component is mounted, it should use the props to setup the Ace Editor. 

AC:
A new Vue component utilizing the Ace editor that abides by the requirements above.",,2019/05/14 10:58:10,,2019/05/15 11:15:25,2019/05/14 11:11:15,,,FALSE,TRUE,,"[ ] Manual tests
[ ] Unit tests",Backlog,16069,BriteCore Gen3 Editor Component,6,BriteDocs,-5:00:00,Docs
1512,16349,Refreshing data field and rate tables on create and update pages on UI does not work,bug,evelyn.pineros@britecore.com,,"Steps to recreate: 
1- Goto Data Fields > add data field or select a data field
2- Refresh
3- A blank page is shown
Same thing is happening with rate tables.

Page should be refreshed/reload.",,2019/05/09 14:50:34,,2019/05/09 14:50:34,2019/05/09 14:50:34,,,FALSE,FALSE,"BriteLines
BriteLines Priority: Medium",,Backlog,,,102,BriteLines,-5:00:00,Lines
1513,11486,Support python 3 and 2.7 for ETL,feature,ivan@britecore.com,,,,2019/02/05 14:27:26,,2019/05/10 9:26:26,2019/05/10 9:26:26,,,FALSE,FALSE,,,Backlog,,,348,BriteData,-5:00:00,Data
1514,16411,Proposal: UI Error Catalog,chore,cristiano@britecore.com,"vinicius.rebel@britecore.com
cristiano@britecore.com","## Overview

Recent work has started concerning managing errors in the UI. [@garykaganas](clubhouse://members/5ca642de-73ce-430c-a83c-a665619fdcf1) agrees that approach makes sense, and also that we need a strategy to grow the list of structured errors.

Here is his comment on Github:
https://github.com/IntuitiveWebSolutions/BriteCore-UI/pull/1277#pullrequestreview-236105560",,2019/05/10 10:03:25,,2019/05/10 10:03:25,2019/05/10 10:03:25,,,FALSE,FALSE,,,Backlog,,,6602,BriteNotes,-5:00:00,Notes
1515,16457,Update Augusta's rules to use option reference names,feature,evelyn.pineros@britecore.com,,,,2019/05/10 16:18:11,,2019/05/15 10:53:08,2019/05/10 16:18:11,,,FALSE,FALSE,,,Backlog,5802,BriteQuote Integration,56,BriteRules,-5:00:00,Rules
1516,16125,Update Augusta's rules to use option reference names,chore,grant@britecore.com,,"### User Story

As a BriteRules content analyst I would like for Augusta's rules to use Option reference names instead of Option rating values so that Rules won't need to change as often as Option rating values are updated in BriteLines.",,2019/05/06 22:10:37,,2019/05/15 8:51:07,2019/05/10 16:19:02,,2,TRUE,FALSE,BriteRules Sprint 25 (5/29/19 - 6/11/19),,Backlog,5802,BriteQuote Integration,56,BriteRules,-5:00:00,Rules
1517,14701,Parallelize API Lambda for Evaluation,feature,cristiano@britecore.com,fabio.luz@britecore.com,"## Overview

Calls to process evaluation through the API are designed as batch operations as a way to encourage callers to batch ahead of calling and to reduce network latency. 

The API Lambda is currently responsible for handling the request collection, then process it sequentially - and for that reason, to increase processing latency linearly to the input collection size, which is not reasonable.

One way to improve performance would be to decompose the input collection into individual requests, call lambdas in parallel to handle each one of those requests, then map the parallel responses back into a single result respecting the input collection order. 

At least in theory that should approximate the final latency to that of the most expensive request in the set (as opposed to taking it to the combined latencies of all requests).

## Success Conditions

* Implement the decomposer either using a new Lambda or using some other mechanism available in the APIGateway.",,2019/04/15 18:55:10,,2019/05/15 14:44:02,2019/05/14 12:21:56,,,FALSE,FALSE,,,Backlog,14681,BriteAccess: Acceptable Evaluation Performance,10891,BriteAccess,-5:00:00,Access
